epoch,accuracy,auc_1,f1_score,loss,precision_1,recall_1,val_accuracy,val_auc_1,val_f1_score,val_loss,val_precision_1,val_recall_1
126,0.9575971961021423,0.9925351738929749,0.9575971961021423,0.1116940900683403,0.9575971961021423,0.9575971961021423,0.9319526553153992,0.9864587187767029,0.9319526553153992,0.15114930272102356,0.9319526553153992,0.9319526553153992
127,0.9492049217224121,0.9900879263877869,0.9492049217224121,0.12495256215333939,0.9492049217224121,0.9492049217224121,0.9526627063751221,0.9914087057113647,0.9526627063751221,0.11815360933542252,0.9526627063751221,0.9526627063751221
128,0.9509717226028442,0.991424560546875,0.9509717226028442,0.1210390254855156,0.9509717226028442,0.9509717226028442,0.9349112510681152,0.982480525970459,0.9349112510681152,0.16789652407169342,0.9349112510681152,0.9349112510681152
129,0.9558303952217102,0.9922397136688232,0.9558303952217102,0.1143079325556755,0.9558303952217102,0.9558303952217102,0.9319526553153992,0.9873166084289551,0.9319526553153992,0.14566990733146667,0.9319526553153992,0.9319526553153992
130,0.9492049217224121,0.990831196308136,0.9492049217224121,0.12406601756811142,0.9492049217224121,0.9492049217224121,0.9260355234146118,0.980375349521637,0.9260355234146118,0.17822468280792236,0.9260355234146118,0.9260355234146118
131,0.9575971961021423,0.9912429451942444,0.9575971961021423,0.12029779702425003,0.9575971961021423,0.9575971961021423,0.9526627063751221,0.9884195327758789,0.9526627063751221,0.13370069861412048,0.9526627063751221,0.9526627063751221
132,0.9549469947814941,0.9919055104255676,0.9549469947814941,0.11723852157592773,0.9549469947814941,0.9549469947814941,0.9556213021278381,0.9929449558258057,0.9556213021278381,0.11512160301208496,0.9556213021278381,0.9556213021278381
133,0.9505300521850586,0.9905498027801514,0.9505300521850586,0.12630261480808258,0.9505300521850586,0.9505300521850586,0.9378698468208313,0.9852070808410645,0.9378698468208313,0.15789464116096497,0.9378698468208313,0.9378698468208313
134,0.9558303952217102,0.9911065101623535,0.9558303952217102,0.11942612379789352,0.9558303952217102,0.9558303952217102,0.9585798978805542,0.988253116607666,0.9585798978805542,0.13785554468631744,0.9585798978805542,0.9585798978805542
135,0.9514134526252747,0.9905679225921631,0.9514134526252747,0.1247939020395279,0.9514134526252747,0.9514134526252747,0.9378698468208313,0.986353874206543,0.9378698468208313,0.15004479885101318,0.9378698468208313,0.9378698468208313
136,0.9549469947814941,0.9900428652763367,0.9549469947814941,0.1243588998913765,0.9549469947814941,0.9549469947814941,0.9526627063751221,0.9889097213745117,0.9526627063751221,0.1305481344461441,0.9526627063751221,0.9526627063751221
137,0.9487632513046265,0.9907422661781311,0.9487632513046265,0.12263450026512146,0.9487632513046265,0.9487632513046265,0.9260355234146118,0.9812331199645996,0.9260355234146118,0.17321084439754486,0.9260355234146118,0.9260355234146118
138,0.952296793460846,0.9906589984893799,0.952296793460846,0.12287212908267975,0.952296793460846,0.952296793460846,0.9526627063751221,0.9918156862258911,0.9526627063751221,0.12245076894760132,0.9526627063751221,0.9526627063751221
139,0.9500883221626282,0.9900941252708435,0.9500883221626282,0.1276545524597168,0.9500883221626282,0.9500883221626282,0.9289940595626831,0.9833513498306274,0.9289940595626831,0.1657451093196869,0.9289940595626831,0.9289940595626831
140,0.9447879791259766,0.9884523749351501,0.9447879791259766,0.13383498787879944,0.9447879791259766,0.9447879791259766,0.9408283829689026,0.9885244965553284,0.9408283829689026,0.13929317891597748,0.9408283829689026,0.9408283829689026
141,0.9575971961021423,0.9916262030601501,0.9575971961021423,0.11389141529798508,0.9575971961021423,0.9575971961021423,0.9437869787216187,0.9892642498016357,0.9437869787216187,0.1328054517507553,0.9437869787216187,0.9437869787216187
142,0.9584805369377136,0.9927270412445068,0.9584805369377136,0.10997921973466873,0.9584805369377136,0.9584805369377136,0.9497041702270508,0.9914569854736328,0.9497041702270508,0.12042639404535294,0.9497041702270508,0.9497041702270508
143,0.9593639373779297,0.9916368126869202,0.9593639373779297,0.11575549095869064,0.9593639373779297,0.9593639373779297,0.9260355234146118,0.9864150881767273,0.9260355234146118,0.15009576082229614,0.9260355234146118,0.9260355234146118
144,0.9553886651992798,0.9925506114959717,0.9553886651992798,0.11155980080366135,0.9553886651992798,0.9553886651992798,0.9378698468208313,0.9860211610794067,0.9378698468208313,0.152354434132576,0.9378698468208313,0.9378698468208313
145,0.9545053243637085,0.990408718585968,0.9545053243637085,0.12386707216501236,0.9545053243637085,0.9545053243637085,0.9437869787216187,0.9859774112701416,0.9437869787216187,0.15254870057106018,0.9437869787216187,0.9437869787216187
146,0.9514134526252747,0.9923680424690247,0.9514134526252747,0.11452742666006088,0.9514134526252747,0.9514134526252747,0.9437869787216187,0.9866251945495605,0.9437869787216187,0.14779260754585266,0.9437869787216187,0.9437869787216187
147,0.9540635943412781,0.9918493628501892,0.9540635347366333,0.1178269162774086,0.9540635943412781,0.9540635943412781,0.9437869787216187,0.9894348382949829,0.9437869787216187,0.13567614555358887,0.9437869787216187,0.9437869787216187
148,0.952296793460846,0.9915889501571655,0.952296793460846,0.11711723357439041,0.952296793460846,0.952296793460846,0.9526627063751221,0.9902226328849792,0.9526627063751221,0.1269889622926712,0.9526627063751221,0.9526627063751221
149,0.9496466517448425,0.9905824065208435,0.9496466517448425,0.12545248866081238,0.9496466517448425,0.9496466517448425,0.9467455744743347,0.9848220944404602,0.9467455744743347,0.14701446890830994,0.9467455744743347,0.9467455744743347
